Strike ID,Date,Loc,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
AFG1632,15/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1633,15/04/2019,unclear,Unknown,Kunduz,0,4,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,,,,,,,,,,,,,,,,,,
AFG1634,15/04/2019,unclear,Unknown,Wardak,0,0,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1635,16/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1636,16/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1637,16/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1638,17/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1639,17/04/2019,unclear,Unknown,Farah,0,10,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1640,17/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1641,17/04/2019,unclear,Unknown,Zabul,0,0,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1642,18/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1643,18/04/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
AFG1644,18/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1645,18/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1646,18/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1647,18/04/2019,unclear,Unknown,Wardak,0,0,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1648,19/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1649,19/04/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
AFG1650,19/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1651,19/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1652,19/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1653,19/04/2019,unclear,Unknown,Nangarhar,0,22,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1654,19/04/2019,unclear,Unknown,Nimroz,0,0,0,0,0,0,0,0,NIMROZ,-3385650.0,AF-NIM,NIMROZ,Nīmrōz,Nimroz,ADM1,31.0,62.5,,,,,,,,,,,,,,,,,,
AFG1655,19/04/2019,unclear,Unknown,Nuristan,0,13,0,0,0,0,0,5,NURISTAN,6240774.0,AF-NUR,NURISTAN,Nūristān,Nuristan,ADM1,35.3,70.833333,,,,,,,,,,,,,,,,,,
AFG1656,19/04/2019,unclear,Unknown,Paktiya,0,4,0,0,0,0,0,0,PAKTIYA,-3386221.0,AF-PIA,PAKTIYA,Paktiyā,Paktiya,ADM1,33.666667,69.33333,,,,,,,,,,,,,,,,,,
AFG1657,19/04/2019,unclear,Unknown,Takhar,0,0,0,0,0,0,0,0,TAKHAR,-3394329.0,AF-TAK,TAKHAR,Takhār,Takhar,ADM1,36.66667,69.75,,,,,,,,,,,,,,,,,,
AFG1658,19/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1659,19/04/2019,unclear,Unknown,Wardak,0,0,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1660,20/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1661,20/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1662,20/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1663,20/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1664,20/04/2019,unclear,Unknown,Nangarhar,0,8,0,0,0,0,0,1,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1665,20/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1666,20/04/2019,unclear,Unknown,Wardak,0,0,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1667,21/04/2019,unclear,Unknown,Farah,0,3,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1668,21/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1669,21/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1670,21/04/2019,unclear,Unknown,Kapisa,0,0,0,0,0,0,0,0,KAPISA,-3379145.0,AF-KAP,KAPISA,Kāpīsā,Kapisa,ADM1,35.0,69.58333,,,,,,,,,,,,,,,,,,
AFG1671,21/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1672,21/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1673,22/04/2019,unclear,Unknown,Daykundi,0,0,0,0,0,0,0,0,DAYKUNDI,10471835.0,AF-DAY,DAYKUNDI,Dāykundī,Daykundi,ADM1,33.75,66.25,,,,,,,,,,,,,,,,,,
AFG1674,22/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1675,22/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1676,22/04/2019,unclear,Unknown,Kapisa,0,0,0,0,0,0,0,0,KAPISA,-3379145.0,AF-KAP,KAPISA,Kāpīsā,Kapisa,ADM1,35.0,69.58333,,,,,,,,,,,,,,,,,,
AFG1677,22/04/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1678,22/04/2019,unclear,unclear,Paktika,0,17,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,,,,,,,,,
AFG1679,22/04/2019,unclear,Unknown,Parwan,0,0,0,0,0,0,0,0,PARWAN,-3386432.0,AF-PAR,PARWAN,Parwān,Parwan,ADM1,35.0,68.91667,,,,,,,,,,,,,,,,,,
AFG1680,22/04/2019,unclear,Unknown,Uruzgan,0,9,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1681,22/04/2019,unclear,Unknown,Wardak,0,18,0,0,0,0,0,11,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1682,23/04/2019,unclear,Unknown,Ghazni,0,8,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1683,23/04/2019,unclear,Unknown,Takhar,0,0,0,0,0,0,0,0,TAKHAR,-3394329.0,AF-TAK,TAKHAR,Takhār,Takhar,ADM1,36.66667,69.75,,,,,,,,,,,,,,,,,,
AFG1684,23/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1685,23/04/2019,unclear,Unknown,Zabul,0,0,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1686,24/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1687,24/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1688,24/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1689,24/04/2019,unclear,Unknown,Takhar,0,0,0,0,0,0,0,0,TAKHAR,-3394329.0,AF-TAK,TAKHAR,Takhār,Takhar,ADM1,36.66667,69.75,,,,,,,,,,,,,,,,,,
AFG1690,24/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1691,25/04/2019,unclear,Unknown,Ghazni,0,16,0,0,0,0,0,8,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1692,25/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1693,25/04/2019,unclear,Unknown,Laghman,0,0,0,0,0,0,0,0,LAGHMAN,-3382408.0,AF-LAG,LAGHMAN,Laghmān,Laghman,ADM1,34.783333,70.183333,,,,,,,,,,,,,,,,,,
AFG1694,25/04/2019,unclear,Unknown,Logar,0,0,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,,,,,,,,,,,,,,,,,,
AFG1695,25/04/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1696,25/04/2019,unclear,Unknown,Parwan,0,0,0,0,0,0,0,0,PARWAN,-3386432.0,AF-PAR,PARWAN,Parwān,Parwan,ADM1,35.0,68.91667,,,,,,,,,,,,,,,,,,
AFG1697,25/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1698,25/04/2019,unclear,Unknown,Zabul,0,1,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1699,26/04/2019,unclear,Unknown,Farah,0,0,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1700,26/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1701,26/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1702,26/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1703,26/04/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1704,26/04/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1705,27/04/2019,unclear,Unknown,Badghis,0,0,0,0,0,0,0,0,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1706,27/04/2019,unclear,Unknown,Farah,0,0,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1707,27/04/2019,unclear,Unknown,Ghazni,0,1,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1708,27/04/2019,unclear,Unknown,Ghor,0,8,0,0,0,0,0,0,GHOR,-3376267.0,AF-GHO,GHOR,Ghōr,Ghor,ADM1,34.0,65.0,,,,,,,,,,,,,,,,,,
AFG1709,27/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1710,27/04/2019,unclear,Unknown,Logar,0,0,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,,,,,,,,,,,,,,,,,,
AFG1711,27/04/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1712,27/04/2019,unclear,Unknown,Uruzgan,0,2,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1713,28/04/2019,unclear,Unknown,Badghis,0,19,0,0,0,0,0,4,BADGHIS,-3369597.0,AF-BDG,BADGHIS,Bādghīs,Badghis,ADM1,35.0,63.75,,,,,,,,,,,,,,,,,,
AFG1714,28/04/2019,unclear,Unknown,Farah,0,0,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1715,28/04/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
AFG1716,28/04/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1717,28/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1718,28/04/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1719,28/04/2019,unclear,Unknown,Logar,0,0,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,,,,,,,,,,,,,,,,,,
AFG1720,28/04/2019,unclear,Unknown,Nangarhar,0,3,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1721,28/04/2019,unclear,Unknown,Uruzgan,0,12,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1722,28/04/2019,unclear,Unknown,Zabul,0,0,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1723,29/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1724,29/04/2019,unclear,Unknown,Nangarhar,0,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1725,29/04/2019,unclear,Unknown,Nimroz,0,0,0,0,0,0,0,0,NIMROZ,-3385650.0,AF-NIM,NIMROZ,Nīmrōz,Nimroz,ADM1,31.0,62.5,,,,,,,,,,,,,,,,,,
AFG1726,29/04/2019,unclear,unclear,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,,,,,,,,,
AFG1727,29/04/2019,unclear,Unknown,Zabul,0,0,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1728,30/04/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
AFG1729,30/04/2019,unclear,Unknown,Ghazni,0,6,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1730,30/04/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1731,30/04/2019,unclear,Unknown,Logar,0,0,0,0,0,0,0,0,LOGAR,-3382874.0,AF-LOG,LOGAR,Lōgar,Logar,ADM1,34.0,69.25,,,,,,,,,,,,,,,,,,
AFG1732,30/04/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1733,30/04/2019,unclear,Unknown,Uruzgan,0,11,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1734,01/05/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
AFG1735,01/05/2019,unclear,Unknown,Ghazni,0,0,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1736,01/05/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1737,01/05/2019,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1738,02/05/2019,unclear,Unknown,Farah,0,0,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG1739,02/05/2019,unclear,Unknown,Ghazni,0,11,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,,,,,,,,,,,,,,,,,,
AFG1740,02/05/2019,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG1741,02/05/2019,unclear,Unknown,Kandahar,0,0,0,0,0,0,0,0,KANDAHAR,-3379065.0,AF-KAN,KANDAHAR,Kandahār,Kandahar,ADM1,31.0,65.75,,,,,,,,,,,,,,,,,,
AFG1742,02/05/2019,unclear,Unknown,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG1743,02/05/2019,unclear,Unknown,Nimroz,0,0,0,0,0,0,0,0,NIMROZ,-3385650.0,AF-NIM,NIMROZ,Nīmrōz,Nimroz,ADM1,31.0,62.5,,,,,,,,,,,,,,,,,,
AFG1744,02/05/2019,unclear,Unknown,Uruzgan,0,33,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG1745,02/05/2019,unclear,Unknown,Wardak,0,0,0,0,0,0,0,0,WARDAK,-3395709.0,AF-WAR,WARDAK,Wardak,Wardak,ADM1,34.25,68.0,,,,,,,,,,,,,,,,,,
AFG1746,02/05/2019,unclear,Unknown,Zabul,0,0,0,0,0,0,0,0,ZABUL,-3396439.0,AF-ZAB,ZABUL,Zābul,Zabul,ADM1,32.25,67.25,,,,,,,,,,,,,,,,,,
AFG1747,03/05/2019,unclear,Unknown,Baghlan,0,0,0,0,0,0,0,0,BAGHLAN,-3369771.0,AF-BGL,BAGHLAN,Baghlān,Baghlan,ADM1,35.75,69.0,,,,,,,,,,,,,,,,,,
AFG1748,03/05/2019,unclear,Unknown,Faryab,0,0,0,0,0,0,0,0,FARYAB,-3375130.0,AF-FYB,FARYAB,Fāryāb,Faryab,ADM1,36.25,64.83333,,,,,,,,,,,,,,,,,,
