Strike ID,Date,Loc,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Adm_3,matched_sort_Adm_3_ufi,matched_sort_Adm_3_adm1,matched_sort_Adm_3_matched_sort_Adm_3,matched_sort_Adm_3_full_name,matched_sort_Adm_3_full_nm_nd,matched_sort_Adm_3_desig_cd,matched_sort_Adm_3_lat_dd,matched_sort_Adm_3_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
Ob363,18/03/2015,Shabak,unclear,Kurram,Khyber Pakhtunkhwa,3,3,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,KURRAM,-2766911.0,PK-KP,KURRAM,Kurram,Kurram,ADM3,33.711576,70.323675,,,,,,,,,,SHABAK,-3876231.0,PK-KP,SHABAK,Shabak,Shabak,PPL,33.423563,70.368951
Ob364,12/04/2015,Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,4,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob365,16/05/2015,"Wara Mandi, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob366,18/05/2015,"Zoy Nari, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob367,01/06/2015,Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,5,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob368,06/06/2015,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,7,9,0,3,0,0,4,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob369,06/08/2015,Lwara Mandai,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,LWARAMANDAI,12356419.0,PK-KP,LWARAMANDAI,Lwara Mandai,Lwara Mandai,PPL,32.948044,69.505453
Ob370,01/09/2015,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,5,6,0,0,0,0,4,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob371,09/01/2016,Mangrooti village,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,5,5,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,MANG,-2768426.0,PK-KP,MANG,Mang,Mang,PPL,33.907193,72.910389
Ob372,22/02/2016,unclear,unclear,Kurram,Khyber Pakhtunkhwa,4,5,0,0,0,0,1,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,KURRAM,-2766911.0,PK-KP,KURRAM,Kurram,Kurram,ADM3,33.711576,70.323675,,,,,,,,,,,,,,,,,,
Ob373,21/05/2016,Ahmad Wal,unclear,Chagai,Balochistan,2,2,1,1,0,0,0,0,BALOCHISTAN,-2755738.0,PK-BA,BALOCHISTAN,Balochistan,Balochistan,ADM1,28.478488,65.643553,CHAGAI,-2757413.0,PK-BA,CHAGAI,Chagai,Chagai,ADM3,28.979573,63.282631,,,,,,,,,,AHMADWAL,-2754491.0,PK-BA,AHMADWAL,Ahmad Wal,Ahmad Wal,PPL,29.422168,65.936354
T001,02/03/2017,unclear,unclear,Kurram,Khyber Pakhtunkhwa,2,2,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,KURRAM,-2766911.0,PK-KP,KURRAM,Kurram,Kurram,ADM3,33.711576,70.323675,,,,,,,,,,,,,,,,,,
T002,26/04/2017,Zuwai,unclear,North Waziristan,Khyber Pakhtunkhwa,7,11,0,3,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,SUWAI,9206793.0,PK-KP,SUWAI,Suwai,Suwai,PPL,34.539235,72.839174
T003,24/05/2017,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,2,3,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
T004,13/06/2017,unclear,unclear,Hangu,Khyber Pakhtunkhwa,1,3,0,0,0,0,0,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,HANGU,10740299.0,PK-KP,HANGU,Hangu,Hangu,ADM3,33.424741,70.84825,,,,,,,,,,,,,,,,,,
T005,15/09/2017,Ghuz Ghari,Upper Kurram,Kurram,Khyber Pakhtunkhwa,3,3,0,0,0,0,1,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,KURRAM,-2766911.0,PK-KP,KURRAM,Kurram,Kurram,ADM3,33.711576,70.323675,UPPERKURRAM,6047303.0,PK-KP,UPPERKURRAM,Upper Kurram,Upper Kurram,AREA,33.972778,70.139167,GHARI,-2760498.0,PK-KP,GHARI,Ghari,Ghari,PPL,33.053795,71.390334
T006,24/01/2018,unclear,unclear,unclear,unclear,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
