Strike ID,Date,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured
AFG3625,16/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3626,16/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3627,16/11/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3628,16/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3629,16/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3630,17/11/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3631,17/11/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG3632,17/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3633,17/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3634,17/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3635,17/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3636,17/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3637,17/11/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3638,17/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3639,17/11/2019,Unknown,Unknown,Samangan,0,0,0,0,0,0,0,0
AFG3640,17/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3641,17/11/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3642,18/11/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG3643,18/11/2019,Unknown,Unknown,Helmand,0,3,0,0,0,0,0,0
AFG3644,18/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3645,18/11/2019,Unknown,Unknown,Kunduz,0,3,0,0,0,0,0,0
AFG3646,18/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3647,18/11/2019,Unknown,Unknown,Logar,0,4,0,0,0,0,0,0
AFG3648,18/11/2019,Unknown,Unknown,Nangarhar,0,8,0,0,0,0,0,0
AFG3649,18/11/2019,Unknown,Unknown,Paktia,0,17,0,3,0,0,0,0
AFG3650,18/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3651,19/11/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3652,19/11/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3653,19/11/2019,Unknown,Unknown,Helmand,0,3,0,0,0,0,0,0
AFG3654,19/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3655,19/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3656,19/11/2019,Unknown,Unknown,Nangarhar,0,3,0,0,0,0,0,0
AFG3657,19/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3658,20/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3659,20/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3660,20/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3661,20/11/2019,Unknown,Unknown,Kunduz,0,3,0,0,0,0,0,0
AFG3662,20/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3663,20/11/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3664,20/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3665,21/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3666,21/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3667,21/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3668,21/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3669,21/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3670,22/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3671,22/11/2019,Unknown,Unknown,Faryab,0,4,0,0,0,0,0,7
AFG3672,22/11/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3673,22/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3674,22/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3675,22/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3676,23/11/2019,Unknown,Unknown,Farah,0,13,0,10,0,0,0,5
AFG3677,23/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3678,23/11/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3679,23/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3680,23/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3681,23/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3682,23/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3683,23/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3684,24/11/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3685,24/11/2019,Unknown,Unknown,Helmand,0,3,0,0,0,0,0,0
AFG3686,24/11/2019,Unknown,Unknown,Herat,0,1,0,0,0,0,0,0
AFG3687,24/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3688,24/11/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3689,24/11/2019,Unknown,Unknown,Nangarhar,0,1,0,0,0,0,0,0
AFG3690,24/11/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3691,24/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3692,24/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3693,24/11/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3694,25/11/2019,Unknown,Unknown,Ghazni,0,1,0,0,0,0,0,0
AFG3695,25/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3696,25/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3697,25/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3698,25/11/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3699,25/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3700,25/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3701,25/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3702,26/11/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3703,26/11/2019,Unknown,Unknown,Helmand,0,7,0,0,0,0,0,0
AFG3704,26/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3705,26/11/2019,Unknown,Unknown,Laghman,0,8,0,0,0,0,0,0
AFG3706,26/11/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3707,26/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3708,26/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3709,27/11/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3710,27/11/2019,Unknown,Unknown,Helmand,0,8,0,0,0,0,0,0
AFG3711,27/11/2019,Unknown,Unknown,Kandahar,0,5,0,0,0,0,0,3
AFG3712,27/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3713,27/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3714,27/11/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3715,27/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3716,27/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3717,27/11/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3718,28/11/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG3719,28/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3720,28/11/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3721,28/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3722,28/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3723,28/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3724,28/11/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3725,28/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3726,29/11/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3727,29/11/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3728,29/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3729,29/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3730,29/11/2019,Unknown,Unknown,Khost,0,0,0,0,0,0,0,0
AFG3731,29/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3732,29/11/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3733,29/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3734,29/11/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3735,30/11/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3736,30/11/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3737,30/11/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3738,30/11/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3739,30/11/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3740,30/11/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3741,30/11/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3742,01/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3743,01/12/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG3744,01/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3745,01/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3746,01/12/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3747,01/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3748,01/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3749,01/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3750,02/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3751,02/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3752,02/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3753,02/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3754,02/12/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3755,02/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3756,02/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3757,03/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3758,03/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3759,03/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3760,03/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3761,03/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3762,03/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3763,04/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3764,04/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3765,04/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3766,04/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3767,04/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3768,04/12/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3769,04/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3770,04/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3771,05/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3772,05/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3773,05/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3774,05/12/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3775,05/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3776,06/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3777,06/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3778,06/12/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3779,06/12/2019,Unknown,Unknown,Wardak,0,3,0,3,0,1,0,0
AFG3780,06/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3781,07/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3782,07/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3783,07/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3784,07/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3785,08/12/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG3786,08/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3787,08/12/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3788,08/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3789,08/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3790,08/12/2019,Unknown,Unknown,Zabul,0,14,0,0,0,0,0,0
AFG3791,09/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3792,09/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3793,09/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3794,09/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3795,10/12/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG3796,10/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3797,10/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3798,10/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3799,11/12/2019,Unknown,Unknown,Badakshan,0,0,0,0,0,0,0,0
AFG3800,11/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3801,11/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3802,11/12/2019,Unknown,Bagram,Parwan,0,0,0,0,0,0,0,0
AFG3803,12/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3804,12/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3805,12/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3806,12/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3807,13/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3808,13/12/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG3809,13/12/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG3810,13/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3811,13/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3812,13/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3813,14/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3814,14/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3815,14/12/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG3816,14/12/2019,Unknown,Unknown,Kandahar,0,3,0,0,0,0,0,0
AFG3817,14/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3818,15/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3819,15/12/2019,Unknown,Unknown,Ghor,0,12,0,0,0,0,0,0
AFG3820,15/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3821,15/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3822,15/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3823,15/12/2019,Unknown,Unknown,Uruzgan,0,3,0,0,0,0,0,0
AFG3824,16/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3825,16/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3826,16/12/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG3827,16/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3828,16/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3829,16/12/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3830,16/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3831,16/12/2019,Unknown,Unknown,Paktika,0,6,0,0,0,0,0,0
AFG3832,16/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3833,16/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3834,17/12/2019,Unknown,Unknown,Ghazni,0,8,0,0,0,0,0,3
AFG3835,17/12/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG3836,17/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3837,18/12/2019,Unknown,Unknown,Balkh,0,1,0,0,0,0,0,0
AFG3838,18/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3839,18/12/2019,Unknown,Unknown,Paktika,0,3,0,0,0,0,0,0
AFG3840,19/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3841,19/12/2019,Unknown,Unknown,Jawzjan,0,0,0,0,0,0,0,0
AFG3842,19/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3843,20/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3844,20/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3845,20/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3846,20/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3847,21/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3848,21/12/2019,Unknown,Unknown,Jawzjan,0,0,0,0,0,0,0,0
AFG3849,21/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3850,21/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3851,21/12/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG3852,21/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3853,22/12/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG3854,22/12/2019,Unknown,Unknown,Kunar,0,5,0,0,0,0,0,0
AFG3855,22/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3856,22/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3857,22/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3858,22/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3859,23/12/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
AFG3860,23/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3861,23/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3862,23/12/2019,Unknown,Unknown,Kapisa,0,6,0,6,0,1,0,0
AFG3863,23/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3864,23/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3865,23/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3866,23/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3867,24/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3868,24/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3869,24/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3870,24/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3871,24/12/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG3872,24/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3873,24/12/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG3874,24/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3875,25/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3876,25/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3877,25/12/2019,Unknown,Unknown,Ghazni,0,7,0,0,0,0,0,0
AFG3878,25/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3879,25/12/2019,Unknown,Unknown,Jawzjan,0,0,0,0,0,0,0,0
AFG3880,25/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3881,25/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3882,25/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3883,26/12/2019,Unknown,Unknown,Daykundi,0,0,0,0,0,0,0,0
AFG3884,26/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3885,26/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3886,26/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3887,26/12/2019,Unknown,Unknown,Kunar,0,0,0,0,0,0,0,0
AFG3888,26/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3889,26/12/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG3890,26/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3891,26/12/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3892,26/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3893,26/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3894,26/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3895,27/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3896,27/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3897,27/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3898,27/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3899,27/12/2019,Unknown,Unknown,Laghman,0,20,0,0,0,0,0,7
AFG3900,27/12/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG3901,27/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3902,27/12/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3903,28/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3904,28/12/2019,Unknown,Unknown,Kabul,0,0,0,0,0,0,0,0
AFG3905,28/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3906,28/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3907,28/12/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG3908,28/12/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG3909,29/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3910,29/12/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3911,29/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3912,29/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3913,29/12/2019,Unknown,Unknown,Herat,0,0,0,0,0,0,0,0
AFG3914,29/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3915,29/12/2019,Unknown,Unknown,Kapisa,0,0,0,0,0,0,0,0
AFG3916,29/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3917,29/12/2019,Unknown,Unknown,Paktia,0,0,0,0,0,0,0,0
AFG3918,29/12/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3919,30/12/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3920,30/12/2019,Unknown,Unknown,Ghor,0,0,0,0,0,0,0,0
AFG3921,30/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3922,30/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3923,30/12/2019,Unknown,Unknown,Kunar,0,0,0,0,0,0,0,0
AFG3924,30/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3925,30/12/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG3926,31/12/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG3927,31/12/2019,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3928,31/12/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3929,31/12/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG3930,31/12/2019,Unknown,Unknown,Kunduz,0,0,0,0,0,0,0,0
AFG3931,31/12/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG3932,31/12/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG3933,01/01/2020,Unknown,Unknown,Balkh,0,0,0,0,0,0,0,0
AFG3934,01/01/2020,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG3935,01/01/2020,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG3936,01/01/2020,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG3937,01/01/2020,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
